product_code,product_name_ro,pid_category,size_length,size_width,size_thickness,size_diameter,size_height,size_alloy,size_type,um1,um2,um1_to_um2,product_name_en,um_base,is_active,additional_info,cu_debitare,aliaj,densitate,size_roll_weight
48212000600100002340,TABLA BRONZ DEB 12X600X1000 MMCUSN6 R500,{0},,,,,,,,KG,,0,BRONZE CUT PLATE  CUSN6 R500 12X600X1000 MM,KG,n,TABLA BRONZ DEB 12X600X1000 MMCUSN6 R500,n,,,
25040001506000061500,TEAVA ALU D 40X1.5X6000 MM 6060 T6,{0},,,,,,,,KG,ML,0.4896,ALU ROUND TUBES 40X1.5X6000 MM 6060 T6,KG,n,TEAVA ALU D 40X1.5X6000 MM 6060 T6,n,,,
12050150100020001302,TABLA ALUMINIU 5754 H111 1.5X1000X2000 MM FOL 2  PARTI,{0},,,,,,,,KG,BUC,7.98,AL SHEETS 5754 H111 1.5X1000X2000 + 2 SIDE PVC,KG,n,TABLA ALUMINIU 5754 H111 1.5X1000X2000 MM FOL 2  PARTI,n,,,
35000200010030000140,TEAVA ALAMA CUZN37 R370 D20X1X3000 MM ,{0},,,,,,,,KG,,0,BRASS ROUND TUBES D20X1X3000 MM CUZN37 R370 ,KG,n,TEAVA ALAMA CUZN37 R370 D20X1X3000 MM ,n,,,
12060150100020006360,TABLA ALUMINIU 6082 1.5X1000X2000 MM,{0},,,,,,,,KG,BUC,8.1,AL. SHEETS 6082  T6 1.5X1000X2000 MM,KG,n,TABLA ALUMINIU 6082 1.5X1000X2000 MM,n,,,
28ANCADRAMENTA2,PROFIL ANCADRAMENT A2 7.2 M M,{0},,,,,,,,KG,,0,DRAWING PROFILE ANCADRAMNT A2 7.2M,KG,n,PROFIL ANCADRAMENT A2 7.2 M M,n,,,
12050600100020001301,TABLA ALUMINIU 5754 H111 6X1000X2000 MM  FOL 1 PARTE,{0},,,,,,,,KG,BUC,31.92,ALU SHEETS 6X1000X2000 MM 5754 H111 + PVC 1 SIDE,KG,n,TABLA ALUMINIU 5754 H111 6X1000X2000 MM  FOL 1 PARTE,n,,,
27025015050000063600,BARA LATA ALU  25X15X5000 MM 6082 T6,{0},,,,,,,,BUC,,0,ALU FLAT BARS 25X15X5000 MM 6082 T6,BUC,n,BARA LATA ALU  25X15X5000 MM 6082 T6,n,,,
7174COTCUPRU330000,"COT CUPRU D100 MM, 72 GRADE  ",{0},,,,,,,,BUC,,0,,BUC,n,"COT CUPRU D100 MM, 72 GRADE  ",n,,,
27035015030000063600,BARA LATA ALU  35X15X5000 MM 6082 T6,{0},,,,,,,,BUC,,0,ALU FLAT BARS 35X15X5000 MM 6082 T6,BUC,n,BARA LATA ALU  35X15X5000 MM 6082 T6,n,,,
7174BRATARACUPRU33,BRATARA BURLAN CUPRU D100 MM + SURUB 180 MM,{0},,,,,,,,BUC,,0,,BUC,n,BRATARA BURLAN CUPRU D100 MM + SURUB 180 MM,n,,,
27050015050000063600,BARA LATA ALU BUC 50X15X5000 MM 6082 T6,{0},,,,,,,,BUC,,0,ALU FLAT BARS 50X15X5000 MM 6082 T6,BUC,n,BARA LATA ALU BUC 50X15X5000 MM 6082 T6,n,,,
120205001000200011F1,TABLA  ALUMINIU 2017A 5X1000X2000 MM FOL 1PARTE,{0},,,,,,,,KG,BUC,28,ALU PLATES 2017A 5X1000X2000 MM + PVC 1 SIDE,KG,n,TABLA  ALUMINIU 2017A 5X1000X2000 MM FOL 1PARTE,n,,,
120205001000200011F2,TABLA  ALUMINIU 2017A 5X1000X2000 MM FOL 2 PARTI,{0},,,,,,,,KG,BUC,28,ALU PLATES 2017A 5X1000X2000 MM + PVC 2 SIDE,KG,n,TABLA  ALUMINIU 2017A 5X1000X2000 MM FOL 2 PARTI,n,,,
24070050030600061500,TEAVA RECTANG. ALU 70X50X3X6000 MM 6060  T6,{0},,,,,,,,KG,ML,1.8468,ALU RECT. TUBES 70X50X3X6000 MM 6060 T6 500-6950,KG,n,TEAVA RECTANG. ALU 70X50X3X6000 MM 6060  T6,n,,,
47002000200030001540,BARA LATA CUPRU CU-ETP 1/2 T 200X20X3000 MM,{0},,,,,,,,KG,,0,COPPER FLAT BARS CU-ETP 1/2 HARD 200X20X3000 MM,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 200X20X3000 MM,n,,,
11111001000500110540,BANDA AL STUCCO 1050 H24 1x1000 MM,{0},,,,,,,,KG,,0,"AL. STUCCO COILS 1050 H24 1,0X1000 MM",KG,n,BANDA AL STUCCO 1050 H24 1x1000 MM,n,,,
26012000003000023500,BARA ALU D 12X3000 MM 2007 T4 ,{0},,,,,,,,KG,ML,0.3222,ALU ROUND BARS 12X3000 MM 2007 T4,KG,n,BARA ALU D 12X3000 MM 2007 T4 ,y,,,
27025012060000061500,BARA LATA ALU  25X12X6000 MM 6060 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 25X12X6000 MM 6060 T6,KG,n,BARA LATA ALU  25X12X6000 MM 6060 T6,n,,,
43000710044003002040,TEAVA BRONZ D71X44X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,ML,21.6931,BRONZE ROUND TUBES D71X44X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D71X44X3000 MM CUSN7ZN4PB7-C-GC,n,,,
25070002506000061500,TEAVA ALU D 70X2.5X3100 MM 6060 T6,{0},,,,,,,,KG,BUC,4.1353,ALU ROUND TUBES 70X2.5X3100 MM 6060 T6,KG,n,TEAVA ALU D 70X2.5X3100 MM 6060 T6,n,,,
48700400010003002044,BARA LATA BRONZ 40X10X3000 MM CUSN8,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 40X10X2800 MM CUSN8,KG,n,BARA LATA BRONZ 40X10X3000 MM CUSN8,n,,,
48700600015030002241,BARA LATA BRONZ 60X15X3000 MM CUAL10NI5FE4,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 60X15X3000 MM CUAL10NI5FE4,KG,n,BARA LATA BRONZ 60X15X3000 MM CUAL10NI5FE4,n,,,
12060150130016006560,TABLA  ALUMINIU 6016 EDT 1.5X1300X1600 MM,{0},,,,,,,,KG,,0,AL SHEETS  6016 T4 EDT 1.5X1300X1600 MM,KG,n,TABLA  ALUMINIU 6016 EDT 1.5X1300X1600 MM,n,,,
12060300120021006560,TABLA  ALUMINIU 6016 EDT 3X1600X2100 MM,{0},,,,,,,,KG,BUC,27.216,AL SHEETS  6016 T4 EDT 3X1600X2100 MM,KG,n,TABLA  ALUMINIU 6016 EDT 3X1600X2100 MM,n,,,
27070030030000063500,BARA LATA ALU  70X30X3000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 70X30X3000 MM 6082 T6,KG,n,BARA LATA ALU  70X30X3000 MM 6082 T6,n,,,
45000120010050000240,TEAVA CUPRU D12X1X5000 MM CU-DHP R250,{0},,,,,,,,ML,,0,COPPER TUBES D12X1X5000 MM CU-DHP R250,ML,n,TEAVA CUPRU D12X1X5000 MM CU-DHP R250,n,,,
27100035003000063600,BARA LATA ALU  100X35X3000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 100X35X3000 MM 6082 T6,KG,n,BARA LATA ALU  100X35X3000 MM 6082 T6,n,,,
43002420118003002040,TEAVA BRONZ D242X118X3000 MM CUZN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D242X118X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D242X118X3000 MM CUZN7ZN4PB7-C-GC,n,,,
41111506800000210140,BANDA CUPRU CU-ETP R200 1.15X680 MM,{0},,,,,,,,KG,,0,COPPER STRIPS CU-ETP R200 1.15X680 MM,KG,n,BANDA CUPRU CU-ETP R200 1.15X680 MM,n,,,
48001130040003002040,BARA PATRATA BRONZ113X113X3000MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE SQUARE BARS 113X113X3000 MM CUSN7ZN4PB7-C-GC,KG,n,BARA PATRATA BRONZ113X113X3000MM CUSN7ZN4PB7-C-GC,n,,,
48700670012003002040,BARA LATA BRONZ 67X12X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 67X12X3000 MM  CUSN7ZN4PB7-C-GC,KG,n,BARA LATA BRONZ 67X12X3000 MM CUSN7ZN4PB7-C-GC,n,,,
45001300010030000240,TEAVA CUPRU D130X10X1000 MM CU-ETP M,{0},,,,,,,,KG,ML,33.6859,COPPER ROUND TUBES 130X10X1000 MM CUETP M,KG,n,TEAVA CUPRU D130X10X1000 MM CU-ETP M,n,,,
26027000003000023520,BARA ALU D 27X3000 MM 2007 T3 TRASA,{0},,,,,,,,KG,ML,1.631,ALU ROUND DRAWN BARS 27X3000 MM 2007 T3,KG,n,BARA ALU D 27X3000 MM 2007 T3 TRASA,y,,,
46CUCRZR460060003000,BARA D6X3000 MM CUCR1ZR,{0},,,,,,,,KG,ML,0.2526,ROUND BARS D6X3000 MM CUCR1ZR,KG,n,BARA D6X3000 MM CUCR1ZR,y,,,
64027030044000130400,BARA LATA INOX 30X4X4000 MM  W1.4301,{0},,,,,,,,ML,,0,,ML,n,BARA LATA INOX 30X4X4000 MM  W1.4301,n,,,
64012060100020000304,TABLA INOX 6.0X1000X2000 MM  W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX 6.0X1000X2000 MM  W1.4301,n,,,
64012080100020000304,TABLA INOX 8.0X1000X2000 MM  W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX 8.0X1000X2000 MM  W1.4301,n,,,
26270000003000025500,BARA ALU D270X3000 MM 7075,{0},,,,,,,,KG,,0,ALU ROUND BARS 270X3000 MM 7075,KG,n,BARA ALU D270X3000 MM 7075,y,,,
27090070003000023500,BARA LATA ALU  90X70X3000 MM 2007 T4,{0},,,,,,,,KG,,0,ALU FLAT BARS 90X70X3000 MM 2007 T4,KG,n,BARA LATA ALU  90X70X3000 MM 2007 T4,n,,,
12010300125025001542,TABLA ALUMINIU 1050 H24 3X1250X2500 MM FOL 2 PARTI,{0},,,,,,,,KG,,0,AL. SHEETS 3X1250X2500 MM 1050 H24 +  2 SIDE PVC,KG,n,TABLA ALUMINIU 1050 H24 3X1250X2500 MM FOL 2 PARTI,n,,,
12050200150030001420,TABLA ALUMINIU 5083 H111 2X1500X3000 MM,{0},,,,,,,,KG,BUC,23.94,AL. SHEETS 5083 H111 2.0X1500X3000 MM,KG,n,TABLA ALUMINIU 5083 H111 2X1500X3000 MM,n,,,
12050500100020001302,TABLA ALUMINIU 5754 H111 5X1000X2000 MM  FOL 2 PARTI,{0},,,,,,,,KG,BUC,26.6,AL. SHEETS 5754 H111 5X1000X2000 + PVC 2 SIDE,KG,n,TABLA ALUMINIU 5754 H111 5X1000X2000 MM  FOL 2 PARTI,n,,,
32201001000300000140,TABLA ALAMA CUZN37 R350 1x1000x3000 MM OGLINDA,{0},,,,,,,,KG,BUC,25.41,BRASS SHEET CUZN37 R350 1X1000X3000 MM,KG,n,TABLA ALAMA CUZN37 R350 1x1000x3000 MM OGLINDA,n,,,
35000500030030000240,TEAVA ALAMA CUZN39PB3 D50X3X3000 MM ,{0},,,,,,,,KG,ML,3.75,BRASS ROUND TUBES D50X3X3000 MM CUZN39PB3 DRAWN,KG,n,TEAVA ALAMA CUZN39PB3 D50X3X3000 MM ,n,,,
43000920048003002040,TEAVA BRONZ D92X48X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D92X48X3000 MM CUSN7ZN4PB7-C,KG,n,TEAVA BRONZ D92X48X3000 MM CUSN7ZN4PB7-C-GC,n,,,
43001020048003002040,TEAVA BRONZ D102X48X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D102X48X3000 MM CUSN7ZN4PB7-C,KG,n,TEAVA BRONZ D102X48X3000 MM CUSN7ZN4PB7-C-GC,n,,,
48701900102001252040,BARA LATA BRONZ 190X102X125 MMCUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 190X102X125 MM CUSN7ZN4PB7,KG,n,BARA LATA BRONZ 190X102X125 MMCUSN7ZN4PB7-C-GC,n,,,
48000670000003002042,BARA BRONZ D67X3000 MM CUNI2SI+CR R640,{0},,,,,,,,KG,,0,BRONZE ROUND BARS CUNI2SI+CR R640 D67X3000 MM,KG,n,BARA BRONZ D67X3000 MM CUNI2SI+CR R640,y,,,
48020006002000002340,TABLA BRONZ 2X600X2000 MM CUSN6 R500,{0},,,,,,,,KG,,0,BRONZE SHEETS 2X600X2000 MM CUSN6 R500,KG,n,TABLA BRONZ 2X600X2000 MM CUSN6 R500,n,,,
12010070100020001541,TABLA ALUMINIU 1050 H24  0.7x1000x2000 MM FOL1 PARTE,{0},,,,,,,,KG,BUC,3.78,"AL. SHEETS 1050 H24 0,7X1000X2000 MM +1 SIDE PVC",KG,n,TABLA ALUMINIU 1050 H24  0.7x1000x2000 MM FOL1 PARTE,n,,,
42101501000200000241,TABLA CUPRU CU-DHP R240 1/2 T 1.5X1000X2000 MM FOLIAT 1P,{0},,,,,,,,KG,BUC,26.82,COPPER SHEETS CU-DHP R240 1.5X1000X2000 MMWITH PROTECTION FOIL 1 SIDE,KG,n,TABLA CUPRU CU-DHP R240 1/2 T 1.5X1000X2000 MM FOLIAT 1P,n,,,
26022000003000023520,BARA ALU D 22X3000 MM 2007 T3 TRAS,{0},,,,,,,,KG,ML,1.0828,ALU ROUND DRAWN BARS  22X3000 MM 2007 T3,KG,n,BARA ALU D 22X3000 MM 2007 T3 TRAS,y,,,
27045020060000061500,BARA LATA ALU 45X20X6000 MM  6060 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 45X20X6000 MM 6060 T6,KG,n,BARA LATA ALU 45X20X6000 MM  6060 T6,n,,,
12010200150030001542,TABLA ALUMINIU 1050 H24 2X1500X3000 MM FOL 2 PARTI,{0},,,,,,,,KG,BUC,24.3,AL. SHEETS 2X1500X3000 MM 1050 H24 +2 SIDE PVC,KG,n,TABLA ALUMINIU 1050 H24 2X1500X3000 MM FOL 2 PARTI,n,,,
48700300018303122040,BARA LATA BRONZ 30X183X312 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 30X183X312 MM CUSN7ZN4PB7-C-GC,KG,n,BARA LATA BRONZ 30X183X312 MM CUSN7ZN4PB7-C-GC,n,,,
31102000900005000340,BANDA ALAMA CUZN30 R350 2X90 MM,{0},,,,,,,,KG,,0,BRASS STRIPS CUZN30 R350 2X90 MM ,KG,n,BANDA ALAMA CUZN30 R350 2X90 MM,n,,,
31101001055005000340,BANDA ALAMA CUZN30 R350 1X105.5 MM,{0},,,,,,,,KG,,0,BRASS STRIPS CUZN30 R350 1X105.5 MM,KG,n,BANDA ALAMA CUZN30 R350 1X105.5 MM,n,,,
46000120000004000200,BARA CUPRU D12X4000 MM  CU-ETP R250,{0},,,,,,,,KG,ML,1.0106,COPPER ROUND BARS D12X4000 MM CU-ETP R250,KG,n,BARA CUPRU D12X4000 MM  CU-ETP R250,y,,,
21050020040600061500,CORNIER ALU 50X20X4X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU L PROFILES 50X20X4X6000 MM 6060 T6,KG,n,CORNIER ALU 50X20X4X6000 MM 6060  T6,n,,,
27045004060000061500,BARA LATA ALU  45X4X6000 MM 6060 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 45X4X6000 MM 6060  T6,KG,n,BARA LATA ALU  45X4X6000 MM 6060 T6,n,,,
27015002060000062500,BARA LATA ALU  15X2X6000 MM 6060 T6,{0},,,,,,,,KG,ML,0.081,ALU FLAT BARS 15X2X6000 MM 6060 T6,KG,n,BARA LATA ALU  15X2X6000 MM 6060 T6,n,,,
21045020030600061500,CORNIER ALU  45X20X3X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU L PROFILES 45X20X3X6000 MM  6060 T6,KG,n,CORNIER ALU  45X20X3X6000 MM 6060  T6,n,,,
12508329000000000000,PLACI DEBITATE 5083 H111  290 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 H111  290 MM,KG,n,PLACI DEBITATE 5083 H111  290 MM,y,,,
120PT5083360DEBITAT0,PLACI DEBITATE TURNATA 5083 360 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 360 MMCAST,KG,n,PLACI DEBITATE TURNATA 5083 360 MM,y,,,
23080160100600061500,PROFIL ALU U 80X160X80X10X6000MM 6060  T6,{0},,,,,,,,KG,,0,ALU U PROFILES 80X160X80X10X6000 MM 6060 T6,KG,n,PROFIL ALU U 80X160X80X10X6000MM 6060  T6,n,,,
12010200125025001542,TABLA ALUMINIU 1050 H24 2X1250X2500 MM FOL2 PARTI,{0},,,,,,,,KG,,0,AL. SHEETS 2X1250X2500 MM 1050 H24  + 2 SIDE PVC,KG,n,TABLA ALUMINIU 1050 H24 2X1250X2500 MM FOL2 PARTI,n,,,
27030020030000063500,BARA LATA ALU  30X20X3000 MM 6082 T6,{0},,,,,,,,KG,ML,1.62,ALU FLAT BARS 30X20X3000 MM 6082 T6,KG,n,BARA LATA ALU  30X20X3000 MM 6082 T6,n,,,
64012100100020000304,TABLA INOX 10X1000X2000 MM  W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX 10X1000X2000 MM  W1.4301,n,,,
31101000250000005140,BANDA ALAMA CUZN37 R350 1X25 MM,{0},,,,,,,,KG,,0,BRASS STRIPS CUZN37 R350 1X25 MM,KG,n,BANDA ALAMA CUZN37 R350 1X25 MM,n,,,
7174IMBJGHEABNOVCU,IMBINARE JGHEAB NOVATIK RONDA 0.5 MM 150/100 CUPRU,{0},,,,,,,,BUC,,0,,BUC,n,IMBINARE JGHEAB NOVATIK RONDA 0.5 MM 150/100 CUPRU,n,,,
717BRATARABURLANCU,BRATARA BURLAN NOVATIK RONDA 150/100 CUPRU,{0},,,,,,,,BUC,,0,,BUC,n,BRATARA BURLAN NOVATIK RONDA 150/100 CUPRU,n,,,
717COLTEXTNOVRONCU,COLTAR EXTERIOR TIP2 NOVATIK RONDA150/100 CUPRU,{0},,,,,,,,BUC,,0,,BUC,n,COLTAR EXTERIOR TIP2 NOVATIK RONDA150/100 CUPRU,n,,,
717JGHEAB NOV RONCU,JGHEAB NOVATIK RONDA 150/100 CUPRU 2 M,{0},,,,,,,,BUC,,0,,BUC,n,JGHEAB NOVATIK RONDA 150/100 CUPRU 2 M,n,,,
42100801000200000241,TABLA CUPRU CU-DHP R240 1/2 T 0.8X1000X2000 MM FOLIAT 1P,{0},,,,,,,,KG,BUC,14.304,COPPER SHEETS CU-DHP R240 0.8X1000X2000 MM WITH PROTECTION FOIL 1 SIDE,KG,n,TABLA CUPRU CU-DHP R240 1/2 T 0.8X1000X2000 MM FOLIAT 1P,n,,,
804201,DESEU STANTATURA CUPRU CU-ETP,{0},,,,,,,,KG,,0,COPPER SCRAPS FIRST CATEGORY,KG,n,DESEU STANTATURA CUPRU CU-ETP,n,,,
6401201515003000B316,TABLA INOX 1.5X1500X3000 MM W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX 1.5X1500X3000 MM W1.4301,n,,,
25100002506000063500,TEAVA ALU D 100X2.5X3030 MM 6060 T6,{0},,,,,,,,KG,ML,2.0665,ALU ROUND TUBES 100X2.5X3030 MM 6060 T6,KG,n,TEAVA ALU D 100X2.5X3030 MM 6060 T6,n,,,
21100060060600061500,CORNIER ALU  100X60X6X6000 MM 6060  T6,{0},,,,,,,,KG,ML,2.4948,ALU L PROFILES 100X60X6X6000 MM 6060 T6,KG,n,CORNIER ALU  100X60X6X6000 MM 6060  T6,n,,,
25014003006000061500,TEAVA ALU D 14X3X6000 MM  6060  T6,{0},,,,,,,,KG,,0,ALU ROUND TUBES D14X3X6000 MM 6060 T6,KG,n,TEAVA ALU D 14X3X6000 MM  6060  T6,n,,,
21150100100600061500,CORNIER ALU 150X100X10X6000 MM6060  T6,{0},,,,,,,,KG,ML,6.48,ALU L PROFILESL150X100X10X6000 MM 6060 T6,KG,n,CORNIER ALU 150X100X10X6000 MM6060  T6,n,,,
47000550007040000140,BARA LATA CUPRU CU-ETP 1/2 T 55X7X4000 MM,{0},,,,,,,,KG,,0,COPPER FLAT BARS CU-ETP R250 55X7X4000 MM,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 55X7X4000 MM,n,,,
43000610019003002040,TEAVA BRONZ D61X19X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D61X19X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D61X19X3000 MM CUSN7ZN4PB7-C-GC,n,,,
120PT5083080DEBITAT0,PLACI DEBITATE TURNATA 5083 80 MM,{0},,,,,,,,KG,BUC,1,CAST AL PLATE 5083 80 MM,KG,n,PLACI DEBITATE TURNATA 5083 80 MM,y,,,
43000760039003002040,TEAVA BRONZ D76X39X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D76X39X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D76X39X3000 MM CUSN7ZN4PB7-C-GC,n,,,
43000760019003002040,TEAVA BRONZ D76X19X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D76X19X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D76X19X3000 MM CUSN7ZN4PB7-C-GC,n,,,
32202000335335000340,TABLA ALAMA DEB CUZN39PB2 R490 2X335X335 MM,{0},,,,,,,,KG,BUC,1.9375,BRASS SHEETS CUZN39PB2 R490 2X335X335 MM CUT PIECE,KG,n,TABLA ALAMA DEB CUZN39PB2 R490 2X335X335 MM,n,,,
32204000335335000340,TABLA ALAMA DEB CUZN39PB2 R490 4X335X335 MM,{0},,,,,,,,KG,BUC,3.8333,BRASS SHEETS CUZN39PB2 R490 4X335X335 MM CUT PIECE,KG,n,TABLA ALAMA DEB CUZN39PB2 R490 4X335X335 MM,n,,,
120203001000200011F2,TABLA ALUMINIU 2017A 3X1000X2000 MM FOL 2 PARTI,{0},,,,,,,,KG,BUC,16.8,ALU PLATES 2017A 3X1000X2000 MM + 2 SIDE PVC,KG,n,TABLA ALUMINIU 2017A 3X1000X2000 MM FOL 2 PARTI,n,,,
27020005004000015000,BARA LATA  ALU 20X5X6000 MM 1050 F,{0},,,,,,,,KG,,0,ALU FLAT BARS 20X5X6000 MM 1050 F,KG,n,BARA LATA  ALU 20X5X6000 MM 1050 F,n,,,
27015003004900061500,BARA LATA  ALU 15X3X490 MM 6060 T6,{0},,,,,,,,KG,BUC,0.06,ALU FLAT BARS 15X3X490 MM 6060 T6,KG,n,BARA LATA  ALU 15X3X490 MM 6060 T6,n,,,
27015003006100061500,BARA LATA  ALU 15X3X610 MM 6060 T6,{0},,,,,,,,KG,BUC,0.0741,ALU FLAT BARS  15X3X610 MM 6060 T6,KG,n,BARA LATA  ALU 15X3X610 MM 6060 T6,n,,,
27015003009500061500,BARA LATA ALU 15X3X950MM 6060 T6,{0},,,,,,,,KG,BUC,0.1154,ALU FLAT BARS  15X3X950 MM 6060 T6,KG,n,BARA LATA ALU 15X3X950MM 6060 T6,n,,,
27015003011000061500,BARA LATA ALU 15X3X1100MM 6060 T6,{0},,,,,,,,KG,BUC,0.1337,ALU FLAT BARS  15X3X1100 MM 6060 T6,KG,n,BARA LATA ALU 15X3X1100MM 6060 T6,n,,,
12010400200040001540,TABLA  ALUMINIU 1050 H24  4x2000x4000 MM,{0},,,,,,,,KG,,0,"AL SHEETS  1050 H24 4,0X2000X4000 MM",KG,n,TABLA  ALUMINIU 1050 H24  4x2000x4000 MM,n,,,
46000180000004000200,BARA CUPRU D18X4000 MM CU-ETP R250,{0},,,,,,,,KG,ML,2.2738,COPPER ROUND BARS D18X4000 MM CUETP R250,KG,n,BARA CUPRU D18X4000 MM CU-ETP R250,y,,,
48000260000003002240,BARA ALU-BRONZ D26X3000 MM CUAL10NI5FE4,{0},,,,,,,,KG,ML,4.033,ALU-BRONZE ROUND BARS D26X3000 MM CUAL10NI5FE4,KG,n,BARA ALU-BRONZ D26X3000 MM CUAL10NI5FE4,y,,,
48000700000003002240,BARA BRONZ D70X3000 MM CUAL10NI5FE4,{0},,,,,,,,KG,ML,33.8492,ALU-BRONZE ROUND BARS D70X3000 MM CUAL10NI5FE4,KG,n,BARA BRONZ D70X3000 MM CUAL10NI5FE4,y,,,
43000660034003002040,TEAVA BRONZ D66X34X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D66X34X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D66X34X3000 MM CUSN7ZN4PB7-C-GC,n,,,
26300000003000023500,BARA ALU D 300X3000 MM 2007 T4,{0},,,,,,,,KG,ML,201.3525,ALU ROUND BARS 300X3000 MM 2007 T4,KG,n,BARA ALU D 300X3000 MM 2007 T4,y,,,
28050070866000615000,PROFIL WEST 40X50X6000 MM 6060 T6,{0},,,,,,,,KG,,0,DRAW. PROF. 500-7086X6000 MM 6060 T6,KG,n,PROFIL WEST 40X50X6000 MM 6060 T6,n,,,
43001120068003002140,TEAVA BRONZ D112X68X3000 MM CUSN12,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D112X68X3000 MM CUSN12,KG,n,TEAVA BRONZ D112X68X3000 MM CUSN12,n,,,
27070020030000063500,BARA LATA ALU 70X20X3000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 70X20X3000 MM 6082 T6,KG,n,BARA LATA ALU 70X20X3000 MM 6082 T6,n,,,
74CLEMAINOXMOBILA25,CLEMA DIN INOX MOBILA CU INALTIME DE 25 MM REES  ,{0},,,,,,,,BUC,,0,"STAINLESS STEEL FIXING CLIPS No. 6, height 25 mm, HA-5360-N REES",BUC,n,CLEMA DIN INOX MOBILA CU INALTIME DE 25 MM REES  ,n,,,
11011501000500110540,BANDA AL 1050 H24 1.5X1500 MM,{0},,,,,,,,KG,,0,"AL. COILS 1050 H24 1,5X1500MM",KG,n,BANDA AL 1050 H24 1.5X1500 MM,n,,,
2624000003000023500,BARA ALU D 240X3000 MM 2007 T4,{0},,,,,,,,KG,,0,ROUND BARS 240X3000 MM 2007 T4,KG,n,BARA ALU D 240X3000 MM 2007 T4,y,,,
24040020025600061500,TEAVA RECTANG. ALU 40X20X2.5X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU RECT. TUBES 40X20X2.5X6000 MM 6060 T6,KG,n,TEAVA RECTANG. ALU 40X20X2.5X6000 MM 6060  T6,n,,,
23040025020600061500,PROFIL ALU U 40X25X40X2X6000 MM 6060  T6,{0},,,,,,,,KG,ML,0.5454,ALU U PROFILES 40X25X40X2X6000 MM 6060 T6,KG,n,PROFIL ALU U 40X25X40X2X6000 MM 6060  T6,n,,,
2711001006000061500,BARA LATA  ALU 110X10X6000 MM 6060 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 110X10X6000 MM 6060 T6,KG,n,BARA LATA  ALU 110X10X6000 MM 6060 T6,n,,,
31101501000005000340,BANDA ALAMA CUZN30 R350 1.5X100 MM,{0},,,,,,,,KG,,0,BRASS STRIPS CUZN30 R350 1.5X100 MM,KG,n,BANDA ALAMA CUZN30 R350 1.5X100 MM,n,,,
1205050015003000130D,TABLA ALUMINIU 5754 H111 5X1500X3000 MM  DEBITAT,{0},,,,,,,,KG,,0,AL. SHEETS 5754 H111 5MM,KG,n,TABLA ALUMINIU 5754 H111 5X1500X3000 MM  DEBITAT,n,,,
